customer_id,age,income_proxy,employment_type,credit_score_band,acquisition_channel,loan_product,loan_amount,tenure_months,interest_rate,origination_risk_grade,repayment_behavior,delinquency_status,partial_payment_flag,cashflow_volatility,acquisition_cost,approval_turnaround_days,origination_date,default_indicator,customer_lifetime_value
1042,25,Medium,Salaried,Good,Digital ad,Personal loan,138382.61598118595,12,0.15,C,On time,0,0,Low,8,0.710521858157066,2061-12-12,0,11499.560535251978
1043,22,Medium,Salaried,Poor,Partner referral,Personal loan,139323.50902614946,3,0.24,E,On time,0,0,Medium,25,4.502980911505318,2046-05-20,0,5609.724243967183
1044,29,Medium,Business,Fair,Digital ad,BNPL,11723.849902312295,6,0.17,D,On time,0,0,Low,8,1.2072827227675091,2057-09-23,0,588.1212286622558
1045,50,Low,Self-employed,Poor,Digital ad,Personal loan,19339.167629407228,6,0.24,E,On time,0,0,High,8,1.95918418628396,2057-03-20,0,1376.0760361522298
1046,60,Medium,Business,Good,Partner referral,Personal loan,80237.61043212985,12,0.15,C,On time,0,0,Low,25,5.227197140931086,2050-07-15,0,6667.725218416817
1047,24,Low,Salaried,Fair,Direct mail,Personal loan,34955.69879230586,3,0.19,D,On time,0,0,Medium,15,4.272787328696881,2056-08-11,0,1112.726588607744
1048,53,Medium,Salaried,Excellent,Partner referral,BNPL,2139.7003322126316,3,0.11,A,On time,0,0,Low,25,3.8502559572400874,2040-02-14,0,39.34715457379025
1049,31,High,Salaried,Excellent,Digital ad,Personal loan,313844.5593760913,12,0.13,A,On time,0,0,Low,8,1.420930331465168,2044-01-27,0,22536.333109031548
1050,31,Low,Self-employed,Excellent,Direct mail,SME working capital,21578.471946016223,24,0.15,A,Default,2,1,High,15,4.663371797168653,2034-04-04,1,-11572.975716927633
1051,40,Medium,Business,Good,Partner referral,Personal loan,81334.25837929375,24,0.16999999999999998,C,Late 1-15 days,0,0,Low,25,5.34598885441658,2027-11-02,0,15178.138788395663
1052,55,Medium,Salaried,Fair,Digital ad,Personal loan,35284.835476725944,3,0.19,D,On time,0,0,Medium,8,1.3239825787386537,2043-11-15,0,1123.2038255875086
1053,54,High,Salaried,Good,Partner referral,SME working capital,649773.4864388374,12,0.15,C,On time,0,0,Low,25,6.544435146999728,2037-08-24,0,53996.01307234296
1054,44,Medium,Salaried,Good,Digital ad,Personal loan,64284.30495855413,12,0.15,C,On time,0,0,Medium,8,0.5059912818705659,2036-07-23,0,5342.009551532086
1055,49,Medium,Salaried,Good,Digital ad,BNPL,15409.599826803942,3,0.13,C,On time,0,0,Low,8,1.3399609129130556,2038-08-26,0,335.07381435088246
1056,53,High,Salaried,Good,Direct mail,BNPL,28815.43644703424,6,0.13,C,On time,0,0,Medium,15,5.964380377918575,2032-11-10,0,1102.3951683980267
1057,28,Medium,Self-employed,Good,Partner referral,BNPL,11547.129118307115,3,0.13,C,Default,2,1,High,25,2.44770185383113,2040-04-16,1,-7831.90400536453
1058,50,Medium,Salaried,Poor,Partner referral,SME working capital,272802.9812191832,3,0.24,E,Default,1,1,High,25,2.4673927009294254,2061-12-29,1,-179977.94276842283
1059,29,Medium,Salaried,Good,Digital ad,Personal loan,110411.83288198894,24,0.16999999999999998,C,On time,0,0,High,8,0.6420680216171755,2060-07-12,0,20604.431106371485
1060,22,High,Salaried,Fair,Digital ad,SME working capital,895141.8775593794,6,0.19,D,On time,0,0,High,8,1.9125626317719953,2052-10-12,0,50255.07337005343
1061,24,Low,Self-employed,Poor,App store,Personal loan,20048.51203911425,6,0.24,E,Default,2,1,High,5,1.768658373121058,2038-12-26,1,-12607.409079124485
1062,45,Medium,Salaried,Good,Digital ad,Personal loan,32009.64768194666,24,0.16999999999999998,C,On time,0,0,Medium,8,0.6637591987526729,2030-12-31,0,5973.459213441627
1063,44,Medium,Business,Good,Partner referral,SME working capital,341923.4351369281,24,0.16999999999999998,C,Late 1-15 days,0,0,Low,25,5.2550667067558825,2038-03-29,0,63807.81551251619
1064,29,Medium,Self-employed,Poor,Partner referral,Personal loan,70294.66403404021,6,0.24,E,On time,0,0,High,25,4.910998822375821,2050-11-05,0,5001.807963002764
1065,58,Medium,Salaried,Good,Digital ad,Personal loan,49217.525192215515,6,0.15,C,On time,0,0,Low,8,0.7010510853840282,2033-06-24,0,2175.555438652984
1066,24,Medium,Salaried,Good,App store,SME working capital,326377.883122209,12,0.15,C,On time,0,0,Low,5,1.291223730918785,2049-03-10,0,27121.91988653771
1067,54,Low,Business,Poor,Digital ad,SME working capital,35248.85077394615,6,0.24,E,Default,2,1,High,8,0.5596378941881661,2031-05-29,1,-22166.068005902067
1068,49,Medium,Salaried,Good,Partner referral,BNPL,16805.166013300033,3,0.13,C,On time,0,0,High,25,2.029384190224154,2033-05-02,0,365.41968254630046
1069,29,Medium,Salaried,Fair,Direct mail,BNPL,23154.02965107857,3,0.17,D,On time,0,0,Low,15,3.4455138867937034,2045-03-10,0,659.1069235171672
1070,55,High,Business,Excellent,Direct mail,Personal loan,392405.9703054406,6,0.13,A,On time,0,0,Low,15,6.596208016079238,2032-02-27,0,15012.316280907136
1071,56,Low,Self-employed,Poor,Direct mail,BNPL,2825.0229681954006,6,0.22,E,Late 15-30 days,0,0,Medium,15,4.802922041296858,2044-07-14,0,184.01610630621872
1072,53,High,Salaried,Good,Direct mail,BNPL,7668.241941312468,3,0.13,C,Late 15-30 days,0,0,Low,15,2.157257096016367,2060-10-23,0,166.74197289482163
1073,45,Medium,Salaried,Excellent,Digital ad,BNPL,26877.811960339823,3,0.11,A,Default,2,1,Medium,8,0.5522663495111659,2029-10-31,1,-18320.209710925643
1074,35,Low,Self-employed,Good,Direct mail,BNPL,17489.065687079226,3,0.13,C,On time,0,0,Medium,15,2.5985981684400334,2045-03-14,0,380.29072883576737
1075,53,Medium,Salaried,Good,App store,Personal loan,110902.61312811448,6,0.15,C,On time,0,0,High,5,0.907482938091974,2039-01-28,0,4902.212823773953
1076,37,Low,Salaried,Poor,Digital ad,BNPL,13264.164006696963,3,0.22,E,Default,2,1,High,8,0.7292530094924705,2031-10-12,1,-8795.61704745334
1077,25,High,Salaried,Poor,Partner referral,Personal loan,398081.2205038523,6,0.24,E,On time,0,0,High,25,3.123221094358871,2036-10-21,0,28325.419091182062
1078,58,High,Salaried,Good,Partner referral,BNPL,10094.667069979652,3,0.13,C,On time,0,0,Low,25,2.7897570517942314,2045-05-06,0,219.50333803326612
1079,42,Low,Business,Fair,Digital ad,Personal loan,15441.383410217646,6,0.19,D,On time,0,0,High,8,1.6649020816983204,2028-09-12,0,866.9104593021748
1080,35,Low,Self-employed,Good,Digital ad,Personal loan,49870.043353987865,12,0.15,C,On time,0,0,High,8,1.1068310148975518,2031-05-22,0,4144.188042541362
1081,52,Medium,Self-employed,Fair,Digital ad,Personal loan,44706.469269970854,3,0.19,D,On time,0,0,Medium,8,1.5099060443935342,2063-05-18,0,1423.117796472754
1082,39,Medium,Business,Fair,Direct mail,Personal loan,147670.005338218,3,0.19,D,On time,0,0,Medium,15,3.534164697718868,2036-12-18,0,4700.70251651929
1083,28,Medium,Salaried,Good,Partner referral,BNPL,27942.28002198392,6,0.13,C,Late 1-15 days,0,0,Medium,25,4.251860756631814,2062-07-12,0,1068.9907316475837
1084,31,Medium,Salaried,Good,Direct mail,BNPL,22010.920829541577,6,0.13,C,On time,0,0,Medium,15,5.047087365565714,2063-01-12,0,842.0741021597605
1085,28,Medium,Salaried,Fair,Direct mail,Personal loan,97746.63810968786,6,0.19,D,On time,0,0,High,15,2.340047481745139,2044-04-20,0,5487.693731044972
1086,54,Low,Salaried,Good,Digital ad,SME working capital,20362.359325459805,12,0.15,C,On time,0,0,High,8,0.8785637540235657,2063-11-22,0,1692.1069315203094
1087,44,High,Salaried,Good,Digital ad,BNPL,19788.0047209364,6,0.13,C,Default,1,1,High,8,1.9448119704041482,2027-07-09,1,-13094.571536745447
1088,42,High,Salaried,Excellent,Partner referral,Personal loan,408964.518607225,12,0.13,A,Default,1,1,Medium,25,6.279577585330064,2051-12-01,1,-256908.52165510907
1089,40,Medium,Salaried,Good,App store,BNPL,22520.51777020616,6,0.13,C,Default,1,1,Low,5,1.8926082322577369,2036-05-02,1,-14902.7926334837
1090,40,High,Salaried,Excellent,Direct mail,Personal loan,168825.77138767374,12,0.13,A,On time,0,0,Medium,15,2.1995168160993446,2064-01-10,0,12122.924255706137
1091,57,Low,Salaried,Poor,Direct mail,BNPL,17246.945379177087,6,0.22,E,On time,0,0,Medium,15,4.820643879164842,2024-09-16,0,1123.4300641383925
1092,50,Low,Salaried,Good,Direct mail,BNPL,17405.54370463333,6,0.13,C,On time,0,0,High,15,3.3875589328615527,2062-10-22,0,665.8857074262123
1093,39,Medium,Salaried,Good,Partner referral,Personal loan,106610.30196018335,24,0.16999999999999998,C,On time,0,0,Low,25,6.224670427813426,2057-12-03,0,19895.010929814845
1094,23,Medium,Salaried,Fair,Digital ad,BNPL,25266.460431800948,3,0.17,D,Default,1,1,Medium,8,1.3956867572305003,2032-06-07,1,-16967.282530422646
1095,22,Medium,Salaried,Poor,Digital ad,SME working capital,267013.4831272746,6,0.24,E,On time,0,0,High,8,0.784354178824963,2050-05-13,0,18999.31075121672
1096,26,High,Business,Excellent,Partner referral,BNPL,5956.559849141602,3,0.11,A,Default,2,1,Low,25,2.3447867756160767,2036-10-09,1,-4060.0561441897244
1097,41,High,Business,Fair,Digital ad,Personal loan,107612.38723235214,6,0.19,D,On time,0,0,Medium,8,1.5530306007410095,2047-09-12,0,6041.576817558409
1098,32,Medium,Salaried,Fair,Direct mail,BNPL,5824.389034678383,3,0.17,D,Late 1-15 days,0,0,High,15,6.648478428913787,2030-05-01,0,165.79814381619508
1099,23,Medium,Business,Poor,Digital ad,SME working capital,86077.53742996544,6,0.24,E,Default,1,1,Medium,8,0.9806726725602496,2047-03-16,1,-54129.439869951006
1100,24,Low,Business,Poor,Digital ad,SME working capital,54941.86728558518,3,0.24,E,Default,1,1,High,8,1.1497906610889495,2048-12-23,1,-36247.126778906306
1101,44,Low,Salaried,Fair,Direct mail,SME working capital,42700.255869855246,3,0.19,D,On time,0,0,Medium,15,5.664692607965909,2045-06-01,0,1359.2550481983199
1102,33,Medium,Salaried,Fair,Partner referral,BNPL,2204.672790739394,3,0.17,D,On time,0,0,Medium,25,4.955134017603308,2033-09-15,0,62.75862657015159
1103,41,Medium,Business,Poor,Digital ad,Personal loan,35034.77196012362,6,0.24,E,On time,0,0,Medium,8,1.4279173010531359,2031-07-09,0,2492.8947848342214
1104,26,Medium,Self-employed,Fair,App store,BNPL,13131.194442151564,3,0.17,D,Default,1,1,High,5,0.8962262202946265,2043-03-12,1,-8818.041081111585
1105,58,Medium,Salaried,Good,Digital ad,Personal loan,142470.22276900016,24,0.16999999999999998,C,On time,0,0,Low,8,0.6587647637216834,2023-01-09,0,26586.98631414643
1106,59,Medium,Self-employed,Good,Partner referral,BNPL,29854.365695445395,3,0.13,C,On time,0,0,High,25,4.3605483914965735,2030-08-28,0,649.1678110419671
1107,51,Low,Salaried,Poor,App store,Personal loan,7255.417758179425,6,0.24,E,On time,0,0,High,5,1.3302829995635244,2028-12-29,0,516.2583364819857
1108,30,Medium,Salaried,Good,Digital ad,BNPL,25256.24272581509,6,0.13,C,On time,0,0,Medium,8,1.65529327212559,2045-12-18,0,966.2307216482186
1109,55,Low,Salaried,Fair,Direct mail,BNPL,15447.21767406705,6,0.17,D,On time,0,0,High,15,2.3953482614059913,2029-11-04,0,774.9021621382108
1110,56,Low,Salaried,Good,Direct mail,Personal loan,32946.8854621519,12,0.15,C,On time,0,0,Medium,15,2.943329619449319,2024-03-26,0,2737.8778839644147
1111,43,Medium,Salaried,Poor,Digital ad,BNPL,16167.13768313358,6,0.22,E,Default,1,1,Medium,8,0.8400064149691074,2050-10-12,1,-10263.902736102806
1112,45,Low,Business,Good,Partner referral,Personal loan,46602.81100124021,12,0.15,C,On time,0,0,Medium,25,4.726829111957816,2041-10-19,0,3872.6818569070165
1113,38,High,Salaried,Good,Direct mail,Personal loan,291393.9425057562,12,0.15,C,On time,0,0,Medium,15,4.063051735592891,2034-01-11,0,24214.763232299767
1114,31,Low,Salaried,Fair,Direct mail,Personal loan,12558.783967646945,6,0.19,D,On time,0,0,Low,15,5.529142965131328,2032-04-25,0,705.075503174503
1115,51,Low,Salaried,Fair,Direct mail,Personal loan,40093.395484532506,3,0.19,D,Late 1-15 days,0,0,Medium,15,6.303079380788205,2062-08-03,0,1276.2722166785752
1116,44,Medium,Salaried,Fair,Digital ad,BNPL,16385.68694232023,3,0.17,D,On time,0,0,Medium,8,1.432714209584428,2034-11-26,0,466.4380184796464
1117,53,Medium,Business,Good,Digital ad,Personal loan,39633.61662876582,6,0.15,C,Late 15-30 days,0,0,Medium,8,1.8068674743645543,2029-04-17,0,1751.9192578954899
1118,38,Low,Salaried,Good,Partner referral,Personal loan,25771.65220538582,24,0.16999999999999998,C,On time,0,0,Low,25,5.2905340059104695,2023-07-01,0,4809.359816812357
1119,38,Low,Salaried,Fair,Partner referral,SME working capital,74991.58629057423,6,0.19,D,Default,2,1,High,25,4.941830017063754,2061-07-31,1,-48283.931251193215
1120,35,High,Salaried,Good,App store,BNPL,10283.46202034723,3,0.13,C,On time,0,0,Medium,5,1.3087120772994627,2032-01-29,0,223.60858702486075
1121,30,Medium,Salaried,Poor,Partner referral,Personal loan,138996.67119363562,3,0.24,E,On time,0,0,Medium,25,4.508633048360596,2061-12-16,0,5596.564439669164
1122,23,Medium,Salaried,Excellent,Digital ad,Personal loan,131244.77310902506,24,0.15,A,On time,0,0,Medium,8,0.7551368942579375,2057-05-11,0,21482.085812717123
1123,46,Medium,Salaried,Good,Digital ad,SME working capital,231171.10630133512,6,0.15,C,On time,0,0,Low,8,1.2391950498085809,2038-08-11,0,10218.424343953811
1124,60,Low,Salaried,Poor,Digital ad,BNPL,3522.4180554488594,3,0.22,E,Default,1,1,High,8,1.665707084821328,2046-08-06,1,-2335.755218430725
1125,30,Medium,Salaried,Good,Digital ad,BNPL,18331.403499896587,3,0.13,C,On time,0,0,Medium,8,1.3201870336979393,2061-11-10,0,398.60693088416156
1126,43,Medium,Business,Fair,Partner referral,SME working capital,189291.31783080642,3,0.19,D,On time,0,0,Medium,25,4.138398139223856,2052-10-19,0,6025.612121057056
1127,25,High,Salaried,Excellent,Digital ad,Personal loan,389627.4686927629,12,0.13,A,On time,0,0,Low,8,1.9098794625259536,2026-08-13,0,27978.099860468064
1128,47,Low,Salaried,Fair,Direct mail,BNPL,9476.869762869435,6,0.17,D,Late 1-15 days,0,0,Low,15,2.101881616681988,2054-12-17,0,475.4025627461924
1129,50,High,Self-employed,Good,Partner referral,BNPL,18961.37865466964,6,0.13,C,On time,0,0,High,25,2.6335909551691343,2052-08-11,0,725.4074479661285
1130,55,Low,Self-employed,Poor,Direct mail,BNPL,17524.24070346349,6,0.22,E,Default,2,1,High,15,6.477799772707042,2035-07-27,1,-11125.475988990307
1131,44,Low,Salaried,Excellent,Digital ad,Personal loan,28708.275274952997,24,0.15,A,On time,0,0,High,8,0.6786796836230322,2053-10-15,0,4698.957668046256
1132,58,Low,Business,Good,Partner referral,Personal loan,10216.012177704739,12,0.15,C,On time,0,0,High,25,4.782845686180574,2035-12-05,0,848.9480389817127
1133,32,Low,Self-employed,Good,Partner referral,Personal loan,27044.845628591876,12,0.15,C,Late 1-15 days,0,0,High,25,6.597303143341934,2058-11-01,0,2247.4198602721917
1134,27,High,Salaried,Good,App store,BNPL,17417.4258755912,3,0.13,C,On time,0,0,Low,5,1.5277012941400454,2034-04-22,0,378.73295801988206
1135,39,Medium,Salaried,Fair,Direct mail,BNPL,27974.416125965847,3,0.17,D,Default,2,1,Low,15,4.204362911430389,2025-02-11,1,-18785.766344836677
1136,42,Low,Salaried,Fair,Partner referral,Personal loan,25738.880049294956,6,0.19,D,Default,2,1,High,25,2.4058610459771423,2051-04-22,1,-16572.18331090393
1137,57,High,Salaried,Excellent,Partner referral,Personal loan,355945.9662293859,12,0.13,A,Late 1-15 days,0,0,High,25,3.020963587126432,2060-04-28,0,25559.521820956084
1138,59,High,Salaried,Excellent,Digital ad,BNPL,17938.88231604453,3,0.11,A,On time,0,0,Medium,8,1.5580836353861303,2023-10-12,0,329.87982697583357
1139,55,Medium,Salaried,Fair,Direct mail,Personal loan,49405.658468282316,3,0.19,D,On time,0,0,Medium,15,5.460624446850455,2051-08-03,0,1572.7046434394724
1140,38,High,Self-employed,Good,App store,SME working capital,347527.4090600457,6,0.15,C,On time,0,0,High,5,1.3778593598272948,2063-02-11,0,15361.705853937194
1141,58,Low,Salaried,Fair,Digital ad,Personal loan,38272.91577250029,6,0.19,D,Late 1-15 days,0,0,Low,8,1.283539837513251,2041-03-14,0,2148.7188103377266
1142,46,High,Salaried,Good,Partner referral,BNPL,16645.7902799133,3,0.13,C,On time,0,0,Low,25,3.4494039137624313,2023-11-23,0,361.9541392809915
1143,59,Medium,Salaried,Fair,Partner referral,Personal loan,137004.1169505978,6,0.19,D,Late 1-15 days,0,0,Low,25,5.21090460099625,2045-08-23,0,7691.687901055557
1144,33,High,Self-employed,Fair,Direct mail,SME working capital,926524.1864428556,6,0.19,D,On time,0,0,Medium,15,6.736255121285666,2061-03-02,0,52016.93958925072
1145,44,Medium,Self-employed,Good,Digital ad,SME working capital,156695.83827379247,24,0.16999999999999998,C,On time,0,0,High,8,1.4825756113574848,2051-04-25,0,29241.690134954377
1146,43,Medium,Salaried,Excellent,Digital ad,BNPL,4842.752776432392,3,0.11,A,On time,0,0,Medium,8,1.8228592245375066,2027-01-31,0,89.05384515218248
1147,42,Medium,Salaried,Excellent,Digital ad,SME working capital,169622.1574507563,12,0.13,A,On time,0,0,Low,8,1.573882146496076,2038-08-16,0,12180.110595455684
1148,48,Low,Salaried,Fair,Digital ad,BNPL,3877.085027154013,6,0.17,D,Default,2,1,Low,8,1.6279591929428434,2034-03-22,1,-2519.467434172422
1149,52,Medium,Self-employed,Fair,Direct mail,Personal loan,122656.8442883234,6,0.19,D,Default,2,1,High,15,2.650046824727803,2038-06-17,1,-78973.58797236305
1150,27,Low,Salaried,Fair,Digital ad,BNPL,6093.085622767889,3,0.17,D,On time,0,0,Medium,8,0.6457520457005552,2038-02-04,0,173.4469109726715
1151,48,High,Salaried,Excellent,Partner referral,SME working capital,893087.5966503941,12,0.13,A,On time,0,0,Low,25,3.5859339028176827,2041-06-04,0,64130.21660681022
1152,55,Low,Salaried,Fair,Direct mail,BNPL,13629.161698880402,3,0.17,D,Late 1-15 days,0,0,High,15,3.8807356505557142,2057-01-10,0,387.9702571361522
1153,33,Medium,Business,Fair,Digital ad,Personal loan,59825.473089987834,6,0.19,D,On time,0,0,Medium,8,1.456553135486368,2055-08-14,0,3358.722918575615
1154,28,Medium,Salaried,Excellent,Digital ad,Personal loan,87689.84490551965,12,0.13,A,On time,0,0,Low,8,1.0963902907030976,2045-01-25,0,6296.771749042615
1155,31,High,Business,Excellent,App store,Personal loan,342188.03022375924,12,0.13,A,On time,0,0,Low,5,0.9773027846842188,2062-01-01,0,24571.601465312706
1156,38,Medium,Salaried,Excellent,Partner referral,Personal loan,112692.92746898314,12,0.13,A,On time,0,0,Low,25,6.970712255265376,2031-05-02,0,8092.1758131532115
1157,47,Medium,Salaried,Excellent,Digital ad,SME working capital,168000.12605849103,6,0.13,A,Default,1,1,Medium,8,1.3889408475401284,2036-05-26,1,-111172.88983298067
1158,42,High,Salaried,Good,Digital ad,Personal loan,493188.3200400827,6,0.15,C,On time,0,0,High,8,0.5955256127847985,2041-08-05,0,21800.33489601442
1159,49,Medium,Self-employed,Excellent,App store,Personal loan,77785.9100310107,6,0.13,A,On time,0,0,Low,5,0.5302606213402986,2046-01-10,0,2975.8637022641924
1160,23,Medium,Self-employed,Good,Digital ad,Personal loan,129308.5316717719,24,0.16999999999999998,C,Default,2,1,High,8,1.6022200341359185,2035-06-13,1,-66385.146127847
1161,22,Medium,Self-employed,Poor,Direct mail,Personal loan,29358.458778801672,3,0.24,E,Late 1-15 days,0,0,Medium,15,4.313221334114372,2029-10-19,0,1182.0895061295378
1162,57,High,Self-employed,Good,Digital ad,Personal loan,411185.2522898307,6,0.15,C,On time,0,0,Low,8,1.8421336973993805,2036-08-02,0,18175.56466765469
1163,47,Medium,Self-employed,Good,Digital ad,BNPL,17437.46812246027,6,0.13,C,On time,0,0,High,8,1.6164375524228782,2062-03-10,0,667.1070432206907
1164,50,Low,Business,Poor,Direct mail,BNPL,19909.517050129147,3,0.22,E,On time,0,0,High,15,5.966987910769834,2032-09-17,0,734.436187258576
1165,42,High,Salaried,Excellent,Digital ad,Personal loan,249151.50939050043,12,0.13,A,On time,0,0,Low,8,0.8225292949136738,2035-06-20,0,17890.89930825826
1166,32,Medium,Self-employed,Poor,Digital ad,BNPL,17255.536940786515,3,0.22,E,Default,2,1,High,8,1.0199249724337065,2031-04-02,1,-11442.341545438805
1167,32,Medium,Business,Excellent,Partner referral,BNPL,28102.17267727198,6,0.11,A,On time,0,0,Medium,25,5.402494022864945,2046-11-18,0,908.4669552559644
1168,57,High,Salaried,Fair,Partner referral,Personal loan,254414.7081189581,3,0.19,D,On time,0,0,Low,25,6.216056300559017,2039-10-09,0,8098.651150957798
1169,60,Low,Self-employed,Poor,Digital ad,SME working capital,28461.282965129976,6,0.24,E,Default,1,1,High,8,1.7151439469921526,2028-03-26,1,-17897.739072009634
